date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:53	62/62	---MCZ	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202023%2005:58:54%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/unpkg.com/sweetalert/dist/sweetalert.min.11.delayed	(from https://instantfxoptions.sytes.net/register.php)
00:58:53	985/985	U--MCZ	200	updated ('OK')	text/css	date:Mon,%2017%20Apr%202023%2005:58:54%20GMT	https://fonts.googleapis.com/css?family=Nunito+Sans%3A400italic%2C400%2C500%2C600%2C700%2C300&subset=latin%2Clatin-ext&ver=4.9.14	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/fonts.googleapis.com/css431e.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:55	96880/96880	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:43:06%20GMT	https://instantfxoptions.sytes.net/data/jquery/jquery.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/jquery/jquery.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:56	23427/23427	U-----	200	untouched ('OK')	text/css	etag:%220b96e4ad56ed91:0+gzip%22	https://www.w3schools.com/w3css/4/w3.css	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/www.w3schools.com/w3css/4/w3.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:56	31000/31000	U-----	200	untouched ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:56	160302/160302	U--MCZ	200	updated ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:11%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:56	53592/53592	U-----	200	untouched ('OK')	text/css	etag:W/%22dc93d584e41f8417f6b7163320d34329%22	https://use.fontawesome.com/releases/v5.6.3/css/all.css	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/use.fontawesome.com/releases/v5.6.3/css/all.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:57	10057/10057	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:42:16%20GMT	https://instantfxoptions.sytes.net/data/jquery/jquery-migrate.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/jquery/jquery-migrate.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:57	60044/60044	U--MCZ	200	updated ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:11%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:57	13014/13014	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Oct%202021%2005:07:06%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/logo.png	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/logo.png	(from https://instantfxoptions.sytes.net/register.php)
00:58:57	89476/89476	U-----	200	untouched ('')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:57	21257/21257	U-----	200	untouched ('')	application/javascript	etag:%225eb03fa9-5309%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.16.0/umd/popper.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/cdnjs.cloudflare.com/ajax/libs/popper.js/1.16.0/umd/popper.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:58	40808/40808	U-----	200	untouched ('')	application/javascript	etag:%229f68-Kj2qvHAjLGNQq0jTJgXcSmrB8fo%22	https://unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:58:58	199/199	U--MCZ	200	updated ('OK')	text/css	date:Mon,%2017%20Apr%202023%2005:58:59%20GMT	https://fonts.googleapis.com/css?family=Raleway	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/fonts.googleapis.com/css28b8.css	(from https://instantfxoptions.sytes.net/register.php)
00:58:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:58:59%20GMT	https://instantfxoptions.sytes.net/signup.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/signup.1d.delayed	(from https://instantfxoptions.sytes.net/register.php)
00:59:00	462112/462112	U-----	200	untouched ('OK')	text/css	date:Sun,%2009%20Aug%202020%2002:45:08%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/css/js_composer.min.css	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/css/js_composer.min.css	(from https://instantfxoptions.sytes.net/register.php)
00:59:00	50362/50362	U--MC-	200	updated ('OK')	text/html	date:Mon,%2017%20Apr%202023%2005:59:00%20GMT	https://instantfxoptions.sytes.net/faq.php	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/faq.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:00	60757/60757	U--MC-	200	updated ('OK')	text/html	date:Mon,%2017%20Apr%202023%2005:59:00%20GMT	https://instantfxoptions.sytes.net/about.php	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/about.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:00	113729/113729	U-----	200	untouched ('OK')	text/html	date:Fri,%2008%20Oct%202021%2020:30:43%20GMT	https://instantfxoptions.sytes.net/index.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/index.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:02%20GMT	https://instantfxoptions.sytes.net/register.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/register-2.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:01	49099/49099	U--MC-	200	updated ('OK')	text/html	date:Mon,%2017%20Apr%202023%2005:59:01%20GMT	https://instantfxoptions.sytes.net/rules.php	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/rules.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:02%20GMT	https://instantfxoptions.sytes.net/index38cd.html?a=faq	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/index38cd38cd.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:01	57127/57127	U--MC-	200	updated ('OK')	text/html	date:Mon,%2017%20Apr%202023%2005:59:02%20GMT	https://instantfxoptions.sytes.net/contact.php	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/contact.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:02	41785/41785	U--MC-	200	updated ('OK')	text/html	date:Mon,%2017%20Apr%202023%2005:59:03%20GMT	https://instantfxoptions.sytes.net/signup.php	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/signup-2.html	(from https://instantfxoptions.sytes.net/register.php)
00:59:02	228779/228779	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Aug%202020%2002:29:34%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/header.jpg	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/header.jpg	(from https://instantfxoptions.sytes.net/register.php)
00:59:02	4260/4260	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:39:18%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/modernizr.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/modernizr.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:03	37045/37045	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:40:22%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/pikaday.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/pikaday.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:03	25697/25697	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:38:32%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/jquery.swipebox.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/jquery.swipebox.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:03	36822/36822	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:33:30%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/bootstrap/bootstrap.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/bootstrap/bootstrap.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:03	5390/5390	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:37:38%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/jquery.countdown.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/jquery.countdown.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:04	9743/9743	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:35:30%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/doubletaptogo.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/doubletaptogo.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:04	15702/15702	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:36:10%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/flexibility.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/flexibility.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:05	63059/63059	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:36:50%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/functions.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/functions.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:05	19781/19781	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:46:32%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/js/dist/js_composer_front.min.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/js/dist/js_composer_front.min.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:05	88576/88576	---M--	200	added ('OK')	application/javascript	date:Sun,%2009%20Aug%202020%2002:34:44%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/js/owlcarousel/owl.carousel.js	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/js/owlcarousel/owl.carousel.js	(from https://instantfxoptions.sytes.net/register.php)
00:59:06	58722/58722	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Aug%202020%2002:27:54%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/coins.png	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/coins.png	(from https://instantfxoptions.sytes.net/register.php)
00:59:06	49712/49712	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Aug%202020%2002:31:44%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/statbg.jpg	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/statbg.jpg	(from https://instantfxoptions.sytes.net/register.php)
00:59:06	20715/20715	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Aug%202020%2002:29:08%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/header-lines.png	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/header-lines.png	(from https://instantfxoptions.sytes.net/register.php)
00:59:06	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:07%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot_v%3d4.7.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot_v=4.7.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:07	118873/118873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Aug%202020%2002:31:28%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/images/plansbg.jpg	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/images/plansbg.jpg	(from https://instantfxoptions.sytes.net/register.php)
00:59:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:08%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:08%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2_v%3d4.7.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2_v=4.7.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:08%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff_v%3d4.7.0	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff_v=4.7.0	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:09%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf_v%3d4.7.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf_v=4.7.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:09%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg_v%3d4.7.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg_v=4.7.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css)
00:59:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:10%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-1.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-1.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:09	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:10%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-2.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-2.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:11%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-3.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-3.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:11%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-4.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-4.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:12%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-5.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-5.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:12%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-6.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-6.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:12%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-7.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-7.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:13%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-8.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-8.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:13%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-9.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-9.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:14%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-10.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-10.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:14%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-11.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-11.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:59:14%20GMT	https://instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-12.html	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/design/cryptonode/css/boxed/pattern-12.html	(from https://instantfxoptions.sytes.net/data/design/cryptonode/css/core.css)
00:59:15	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Mon,%2017%20Apr%202023%2005:59:16%20GMT	https://fonts.googleapis.com/robots.txt		(from https://instantfxoptions.sytes.net/register.php)
00:59:16	315/315	------	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Apr%202023%2005:20:15%20GMT	https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/vc/alert.png	C:/Users/ochuko/Documents/GitHub/instantfxoptionstrade/instantfxoptionstr/instantfxoptions.sytes.net/data/plugins/js_composer/assets/vc/alert.html	(from https://instantfxoptions.sytes.net/data/plugins/js_composer/assets/css/js_composer.min.css)
